story_id,keyword_id,keyword
5848,870,"Tote red., erste Frau, Mutter"
9735,591,tanzen
17407,8,"Sage, historische"
6852,205,local legends: churches and passages
12181,1717,Sieve border
8578,8579,Gotteslohn
17946,32,Hexe
15072,72,local legends: varia
2903,91,dead
15366,91,dead
18517,32,Hexe
9735,7252,Puckel
6249,429,"Krieg, siebenjähriger"
9800,331,Lit.
9523,307,Wasser
8514,32,Hexe
14572,63,Blocksberg
3532,198,Fuchs
10146,16,sacrilege
19610,480,Haberlandt
13096,7012,Mäuse machen etc.
15035,466,Kirchliches
9591,731,"Kenntnis von den Wenden, meckl."
100,104,Kopf
287,290,giants
17222,971,Blut
18682,437,"Taters, krup unner"
16598,223,Viting
19425,482,Edelleute
5319,5323,Schorfkopp
470,8,"Sage, historische"
18945,4034,"Gegenstände, Geräte Varia"
4855,4859,Dame
19769,19771,tageln
11516,2366,platzen
17895,271,"Verwandlung, Werwolf"
14873,205,local legends: churches and passages
11935,7942,Jude
8615,8618,"Hornstorf, Rohlstorf"
242,257,Kette
16964,13905,Wind
5098,71,Hufeisen
10299,5326,Prinz
7712,232,Tiermärchen
9900,4,historical legends
16567,11882,"Stein, Spuren (m) s"
9542,9545,Kartoffel
10378,8,"Sage, historische"
19371,955,devil's confederate
17895,248,Kind
12803,407,Totenmesse
19213,2532,Belagerung
3253,4,historical legends
17765,503,Treasure hunter
5981,330,Literature
3136,943,Thunderstorm
18274,4,historical legends
6936,2278,Geister
17931,399,to raise
17765,398,goldene Wiege
15645,16,sacrilege
10333,16,sacrilege
3430,16,sacrilege
18376,72,local legends: varia
17010,3756,Katze
15441,15443,Inspektor
14975,7361,Schlacht etc.
5848,869,Mutter
18795,191,Wolf
10837,32,Hexe
6344,235,Storch
17542,72,local legends: varia
8366,45,Lokalsage
4616,482,Edelleute
4087,4088,wimmern
18887,32,Hexe
15749,193,Märchen
5941,1069,Taube
7050,480,Haberlandt
19769,5373,Kartoffelschale
17577,2412,England
6183,290,giants
15412,2954,"Edelmann, Toter, Geld"
10364,1558,Gen.
3798,93,Toter
19703,19705,Jahr
11435,246,Halskette
14066,415,water
18780,371,Lenore
11365,8320,Kater
4554,599,Ewig Leben: I
2132,8,"Sage, historische"
17791,440,destruction
13136,16,sacrilege
17840,17842,Klabautermann: mehrere
19438,1251,Knecht
8245,8249,Paster
14688,395,treasure
3500,290,giants
7291,52,Räuber
18956,16995,Teufelsbündner: Lit. varia
7418,290,giants
17146,420,"Persönlichkeiten, Familie etc."
3337,292,Riese
18931,8,"Sage, historische"
12476,52,Räuber
16518,8,"Sage, historische"
9791,560,Zwergensage
13944,29,witches
9846,40,Familie
760,4,historical legends
10895,8391,"Musik, allgemein"
13591,1067,sieben (Zahl)
5625,45,Lokalsage
10692,937,Kirche
2647,937,Kirche
3172,29,witches
14569,14570,seggen
12887,10655,Bursche
1904,1906,entrückt: Paradies
6224,482,Edelleute
16754,117,quid
17586,15443,Inspektor
15749,195,Tiersage
6675,407,Totenmesse
18350,600,ewig
2746,1092,Bruder
15343,45,Lokalsage
14573,223,Viting
3894,8,"Sage, historische"
13506,2626,Fischersagen
17867,54,Störtebecker
2206,2216,Teufelssage
16261,236,fliegen
13149,825,wild hunt
10785,415,water
4224,1905,Mountains
10945,253,tragen
1675,544,"See, Opfer, Varia"
8615,8617,"Castle etc., fortress"
18326,18328,drapen
17137,45,Lokalsage
17237,45,Lokalsage
3172,32,Hexe
11194,6642,Seele als Maus
13191,1497,Name
11469,3914,Fear
3539,20,Man who move the boundaries
14226,19,Scheidengänger
8587,826,weiblich
2922,91,dead
19213,4,historical legends
12756,4081,Grab etc.
10026,246,Halskette
2438,534,kämpfen
16742,3635,Ziegenbock
7637,191,Wolf
12763,91,dead
7131,29,witches
16605,193,Märchen
17016,741,Blutfleck
7158,29,witches
12863,91,dead
18924,30,on cattle
14156,938,Kloster
17374,466,Kirchliches
17200,32,Hexe
7738,7740,"Menschen, alte"
8236,93,Toter
4354,440,destruction
6101,32,Hexe
6198,472,Sweden
7446,292,Riese
8912,2956,Edelmann
17664,91,dead
13576,2756,Tochter
14386,555,moort
3876,330,Literature
8895,3980,Totentrauung
10959,334,Fachliteratur
15237,8,"Sage, historische"
7384,555,moort
7856,7857,Fürst
10647,10649,alt
8864,2271,Fische
9049,6441,Seeräuber Varia
14284,256,Ring
9911,395,treasure
12625,290,giants
13408,496,"Wiederkehr, Totenhemd"
6394,6396,Winterdag
15389,8,"Sage, historische"
4344,29,witches
10323,10324,Voß
15593,2416,"Entheiligung des Feiertages, Karfreitag"
8053,5964,Geld brennt
16897,290,giants
19336,784,wissen
4568,32,Hexe
7684,1162,Gälknoeker
8820,1502,Totensage
19340,45,Lokalsage
13597,257,Kette
5686,29,witches
13998,496,"Wiederkehr, Totenhemd"
14307,72,local legends: varia
8154,93,Toter
17563,2416,"Entheiligung des Feiertages, Karfreitag"
16051,784,wissen
5146,4,historical legends
15441,16,sacrilege
9607,9608,Hühnerwiem
12480,5014,Johannisnacht
3831,1211,Robber-knight
12736,2413,Engelland
10535,831,ghosts
13710,19,Scheidengänger
281,4,historical legends
16270,130,Franzose
14928,7289,Kyffhäuser: Kaiser im Berg
6356,16,sacrilege
12346,11466,sperren
1752,524,Volkssage
5960,5967,Girl
542,307,Wasser
14487,335,Robber varia
3952,812,varia
4166,565,Varia II
16069,442,Stadt
16906,16908,Weinsberg
9675,600,ewig
1259,826,weiblich
1477,45,Lokalsage
5710,407,Totenmesse
6226,4,historical legends
18880,147,Haus
13718,13719,Cat
15620,52,Räuber
11276,233,"Tiersagen, Märchen I"
2663,2665,Various
12368,6587,"Tiere: Sagen, Märchen etc."
17941,200,"Tiersage, Schwein - Pfannkuchen, der dicke fette Pfannkuchen"
13595,93,Toter
9998,823,Wilde Jagd
1494,825,wild hunt
6370,145,Toom
5544,5546,Schlaraffenland
13280,555,moort
3076,928,buttern
6144,2665,Various
6828,1528,devil
7131,7133,Stroh etc.
17240,93,Toter
13178,16,sacrilege
11579,72,local legends: varia
5244,29,witches
11100,307,Wasser
14740,870,"Tote red., erste Frau, Mutter"
18733,5172,"Victim, last hour has come"
10836,600,ewig
8215,93,Toter
15344,354,Berg
17857,4,historical legends
8747,70,Horse shoe etc.
15280,3677,stark
15066,15070,entgegenstehend
16703,70,Horse shoe etc.
2559,93,Toter
19181,626,Ewiger Jude
14357,214,"Historic, elderly"
13557,29,witches
14479,6313,Fische im Eis angeln
8412,45,Lokalsage
12923,41,local legends
6096,733,Wenden (Nation)
15640,117,quid
2663,4,historical legends
19835,91,dead
6014,91,dead
4151,289,Stein
8142,91,dead
7285,440,destruction
17202,93,Toter
19901,714,Holz
16922,371,Lenore
13714,6642,Seele als Maus
19213,8,"Sage, historische"
13712,1558,Gen.
10909,4242,begraben
12761,524,Volkssage
13822,206,Etymologie
2126,4,historical legends
14226,20,Man who move the boundaries
10158,16,sacrilege
10841,29,witches
17822,63,Blocksberg
15979,2512,Names I
6583,6586,Frosch
13228,810,Varia
19700,733,Wenden (Nation)
4559,29,witches
6463,1211,Robber-knight
11487,16,sacrilege
17110,17114,gebannt
9437,6689,to see leftovers
9638,2956,Edelmann
2137,63,Blocksberg
19939,2956,Edelmann
8866,198,Fuchs
14184,2266,Schwanz
1733,257,Kette
10488,3326,entrückt
5625,72,local legends: varia
7548,93,Toter
6516,6518,erschießen
7503,307,Wasser
2066,1559,Allg.
16032,45,Lokalsage
2874,32,Hexe
16090,946,"French people etc., search town"
1623,4,historical legends
12990,2447,"hässlich, gemein"
3602,3603,Maränen
10358,4,historical legends
12771,292,Riese
16567,1459,Steine
16944,431,Seven-year war
11340,93,Toter
14061,599,Ewig Leben: I
9227,1718,Säbenrand
4365,52,Räuber
6190,809,Teufel
4807,711,Mensch
5156,5157,schlafen
9969,330,Literature
2754,1107,"Buttern, Melken"
18050,480,Haberlandt
5941,3354,Schwester
19506,1216,wo
8714,835,Robber-knight gen.
10498,4286,zusammentragen
13470,835,Robber-knight gen.
10654,256,Ring
18088,16,sacrilege
17780,91,dead
357,362,eisern
8330,105,Butterfass
14779,292,Riese
9620,16,sacrilege
14646,14647,Lotse
8798,6641,Seele
16583,354,Berg
14449,1559,Allg.
16166,91,dead
11618,599,Ewig Leben: I
9997,93,Toter
14401,14403,Marienkirche
4629,4632,"Blick, böser"
15938,4081,Grab etc.
12141,2314,Werber
6540,6542,"Schatz, Wert"
3979,93,Toter
9542,32,Hexe
14333,6861,lit.
7349,93,Toter
19044,332,bells
8433,8436,Ewiger Aalstecher
11365,198,Fuchs
6716,16,sacrilege
17431,7118,Backofen
15340,407,Totenmesse
19203,371,Lenore
11982,870,"Tote red., erste Frau, Mutter"
8321,4661,Maus
13506,8417,blüsen
1255,93,Toter
13451,1162,Gälknoeker
15514,3822,gut
18251,848,"Pferd, allg. Abwehr etc."
10708,599,Ewig Leben: I
2864,41,local legends
5766,1065,unschuldig
14542,253,tragen
7189,7198,Aufhocker (Spuk)
18240,797,Blutstropfen etc.
1564,72,local legends: varia
10316,91,dead
660,4,historical legends
18237,45,Lokalsage
13724,2718,Schlacht
18503,18505,Forkenstiel
8895,93,Toter
2,5,Danish people
9597,307,Wasser
6866,4,historical legends
1733,581,Wein
19257,1360,Grab
3808,2087,"Ort, Orte, wo Räuber hausen"
17586,1546,Hof
11331,142,"Hexenausritt, Termine"
9313,9314,Seven Year War
6635,198,Fuchs
5592,1905,Mountains
15105,6586,Frosch
16434,290,giants
18184,93,Toter
18758,4,historical legends
7712,1893,"Tiersagen, Märchen II"
18173,29,witches
15331,91,dead
19525,17296,Unrecht
13576,13581,feminin: daughters (24)
11030,741,Blutfleck
6661,91,dead
17705,591,tanzen
11745,6254,Hemd etc.
15288,15289,Elementarklasse
717,45,Lokalsage
6806,599,Ewig Leben: I
12876,354,Berg
16959,16960,Water nymph: lit.
7777,16,sacrilege
4554,16,sacrilege
3952,360,Frau
18216,6214,weiblich: Spinnen
15490,7591,Bach pflügen
12296,11544,Ortssagen (außer Bornholm)
7366,91,dead
7366,93,Toter
11199,2366,platzen
13607,32,Hexe
10615,354,Berg
10998,7344,Juchhans / Juchthans
15969,16,sacrilege
7189,7199,Vogel
11404,52,Räuber
17857,2718,Schlacht
7603,6647,tragen Berge zusammen
1611,556,"Taufe, Lattenstiger"
10754,32,Hexe
16756,32,Hexe
11390,11392,Bergnamen
18887,64,Blocksberg varia
19969,8,"Sage, historische"
357,246,Halskette
5906,4654,totschlagen
5064,45,Lokalsage
7727,257,Kette
16836,29,witches
11500,290,giants
19100,4,historical legends
3421,16,sacrilege
20005,52,Räuber
4716,885,Pastor
19915,17914,Schäfer II
11155,6647,tragen Berge zusammen
6500,6511,Steert
13476,72,local legends: varia
14620,55,Störtebecker - Gödeke Michel
2161,63,Blocksberg
2932,600,ewig
14961,52,Räuber
4629,929,Buttern
6322,8,"Sage, historische"
14470,4,historical legends
14653,246,Halskette
17971,256,Ring
19364,1107,"Buttern, Melken"
15669,53,robbers
7041,466,Kirchliches
11439,91,dead
3641,32,Hexe
2889,4,historical legends
18702,1356,singen
1269,20,Man who move the boundaries
4385,1137,Hexenhalfter
11607,2412,England
8963,53,robbers
1651,1660,Amerikaauswanderung
5258,360,Frau
15296,6254,Hemd etc.
13990,52,Räuber
6370,6372,Backbeer
7048,105,Butterfass
8272,8274,Tilly
16851,1975,weglaufen
17540,731,"Kenntnis von den Wenden, meckl."
4444,41,local legends
5793,440,destruction
5686,32,Hexe
16777,5267,"Wenden: Schlacht, Heiden"
1715,1717,Sieve border
11255,250,"Kette tragen, Ring"
876,810,Varia
13911,93,Toter
136,139,reiten
19290,555,moort
18097,351,Schatzsage
16598,52,Räuber
1651,1658,Buttel
2663,810,Varia
12728,93,Toter
9313,351,Schatzsage
3684,72,local legends: varia
14497,256,Ring
15008,52,Räuber
17874,12550,Trick
9036,9037,Feldmaus und Stadtmaus
3685,64,Blocksberg varia
4409,1226,Burg
8866,195,Tiersage
16407,30,on cattle
7850,29,witches
19438,32,Hexe
19562,732,Mecklenburg
1074,16,sacrilege
14470,111,from the french period
3277,710,An Menschen
8170,2991,grünen
15037,6430,Blocksberg Orte
19682,4,historical legends
12408,1162,Gälknoeker
10978,91,dead
8366,5492,Ribnitz
7179,307,Wasser
10124,10125,Pferdestall etc.
19866,80,werewolf
5567,290,giants
7638,52,Räuber
15168,1224,"Burg, Schloss, Signal"
17493,31,Vieh
322,334,Fachliteratur
18199,810,Varia
9517,440,destruction
8375,7132,Stroh
14726,91,dead
10683,32,Hexe
17258,45,Lokalsage
16777,2718,Schlacht
16519,1775,not to fear
12015,12016,Duel
8601,72,local legends: varia
6490,6494,Krebs (Krankheit)
7829,29,witches
9253,480,Haberlandt
3551,271,"Verwandlung, Werwolf"
11994,3280,Laus
15818,290,giants
6137,6139,Generäle
2345,1251,Knecht
6168,810,Varia
16939,407,Totenmesse
14279,93,Toter
2525,16,sacrilege
2836,593,Fenster
5743,942,Gewitter
9098,29,witches
6828,6829,jagt Frauen etc.
9233,70,Horse shoe etc.
17528,1368,Großmutter
11368,106,Besen
18615,307,Wasser
12317,407,Totenmesse
8985,32,Hexe
19374,8,"Sage, historische"
8857,32,Hexe
6007,810,Varia
11762,16,sacrilege
1680,652,kaufen Korn
18602,292,Riese
9464,3677,stark
1243,1247,spuken
6108,1226,Burg
11951,206,Etymologie
16212,2412,England
5902,3110,Loch
11249,52,Räuber
13207,16,sacrilege
6575,351,Schatzsage
3004,1065,unschuldig
1126,407,Totenmesse
10068,256,Ring
13826,93,Toter
11652,290,giants
19686,2605,"Körperteile, Rippe etc."
5288,53,robbers
10396,91,dead
1890,232,Tiermärchen
127,8,"Sage, historische"
11991,41,local legends
18358,271,"Verwandlung, Werwolf"
5275,1230,Untergangssage
13418,256,Ring
1733,246,Halskette
19657,810,Varia
17379,32,Hexe
11276,2223,Elster lehrt Taube Nest bauen
14561,53,robbers
11159,8,"Sage, historische"
3208,16,sacrilege
2648,2652,Katholik
13859,289,Stein
19420,602,Plut (Teil einer Semmel)
1144,1149,tot
4493,466,Kirchliches
13163,253,tragen
14493,53,robbers
9904,334,Fachliteratur
3558,150,wann
12388,93,Toter
15949,718,"Mountain: singing, thunder etc."
4772,354,Berg
5103,29,witches
10305,223,Viting
575,245,Keller
9966,45,Lokalsage
4679,45,Lokalsage
17222,360,Frau
10948,16,sacrilege
3421,591,tanzen
11299,2626,Fischersagen
14903,290,giants
13037,16,sacrilege
3451,8,"Sage, historische"
10142,63,Blocksberg
9154,2718,Schlacht
18942,304,krank
19637,2087,"Ort, Orte, wo Räuber hausen"
6885,93,Toter
16466,41,local legends
5294,5296,Fischart
14703,7910,"Storch: große Mauer, Läversee"
10690,836,Raubritter
15451,45,Lokalsage
10998,20,Man who move the boundaries
17780,870,"Tote red., erste Frau, Mutter"
10982,41,local legends
17395,943,Thunderstorm
7179,2583,Nacht
17364,970,Melken
5282,250,"Kette tragen, Ring"
18937,55,Störtebecker - Gödeke Michel
1186,1189,Schilling
16097,4,historical legends
18894,53,robbers
4382,45,Lokalsage
855,72,local legends: varia
8566,555,moort
8864,5296,Fischart
6828,809,Teufel
10841,3024,Besenstiel
7179,7183,fischen
16934,600,ewig
13108,130,Franzose
6603,52,Räuber
11782,32,Hexe
14776,5964,Geld brennt
14449,1558,Gen.
17054,72,local legends: varia
3739,141,Bauersfrau
1765,1769,Bierbuddel
14720,45,Lokalsage
5282,866,töten
15894,4114,Großvater
13804,332,bells
15007,8274,Tilly
12361,45,Lokalsage
17183,928,buttern
4598,1109,Milch
9585,600,ewig
11812,4661,Maus
7675,3822,gut
10163,64,Blocksberg varia
10155,53,robbers
12595,250,"Kette tragen, Ring"
17164,29,witches
12952,16,sacrilege
3616,3620,Hexenbarg
9897,8,"Sage, historische"
15568,16,sacrilege
3988,91,dead
242,252,Apfel
8933,117,quid
3484,93,Toter
10261,3904,Angst
18945,1226,Burg
3334,3335,"heben, quis"
12015,45,Lokalsage
2273,1162,Gälknoeker
13454,257,Kette
4328,1064,"Unschuldig: Taube, Torgelow etc."
19688,1360,Grab
14688,14690,wer heben
14478,440,destruction
14399,2229,Geld
12535,4,historical legends
1353,1360,Grab
14495,6587,"Tiere: Sagen, Märchen etc."
3808,52,Räuber
728,731,"Kenntnis von den Wenden, meckl."
18725,1502,Totensage
7158,7159,Federkranz
17867,55,Störtebecker - Gödeke Michel
6449,63,Blocksberg
8627,2956,Edelmann
229,231,lehren
10142,8391,"Musik, allgemein"
17704,91,dead
7459,45,Lokalsage
655,534,kämpfen
14505,52,Räuber
6529,45,Lokalsage
18887,712,Gesicht
13630,3066,Dorf
16021,16,sacrilege
5050,231,lehren
5906,2261,Kutscher
4182,236,fliegen
3478,482,Edelleute
3784,3786,Aben
8388,8391,"Musik, allgemein"
6881,290,giants
18287,1107,"Buttern, Melken"
17395,16,sacrilege
12862,7289,Kyffhäuser: Kaiser im Berg
1972,189,Volksmärchen
136,150,wann
9438,93,Toter
8895,91,dead
7645,7648,Butter war gefressen
13428,232,Tiermärchen
15455,332,bells
5120,8,"Sage, historische"
14110,63,Blocksberg
14275,3677,stark
7154,7130,Jump
6478,54,Störtebecker
8806,869,Mutter
13455,13457,Storch: (verwünschter) Mensch
6893,91,dead
1222,1087,Werwolf Varia
5407,8,"Sage, historische"
10182,2416,"Entheiligung des Feiertages, Karfreitag"
10261,250,"Kette tragen, Ring"
16522,1393,"ablassen, See ausmessen etc."
12170,45,Lokalsage
8983,45,Lokalsage
12373,10325,Pferd zieht Wolf
16069,130,Franzose
8833,91,dead
12030,12034,Mama
19121,19123,ungerecht
11372,11375,Bartholomäustag
6826,1712,Victim
11090,407,Totenmesse
2426,2216,Teufelssage
5247,233,"Tiersagen, Märchen I"
10568,10569,einschließen
8588,8592,jammern
15041,7012,Mäuse machen etc.
6731,307,Wasser
13289,3066,Dorf
14030,53,robbers
6945,6948,Diern
10578,10583,"Sorcerer, chop the head off"
16095,130,Franzose
12782,1394,ablassen
1478,16,sacrilege
15716,232,Tiermärchen
9435,560,Zwergensage
16633,223,Viting
9559,9560,Aalblüser
17490,556,"Taufe, Lattenstiger"
16012,364,Pferd
5364,8,"Sage, historische"
16328,351,Schatzsage
15876,292,Riese
8385,8386,Meister
18424,290,giants
14627,9721,Topf
14365,332,bells
17522,45,Lokalsage
7895,466,Kirchliches
6893,6254,Hemd etc.
11791,246,Halskette
11218,6163,ziehen
12763,354,Berg
19959,7125,Neujahrsmorgen
16062,942,Gewitter
19516,93,Toter
17155,943,Thunderstorm
15549,246,Halskette
18702,2994,Stock
15384,543,Opfer
10111,53,robbers
12424,32,Hexe
16401,848,"Pferd, allg. Abwehr etc."
18339,18340,Webstuhl
12766,91,dead
12027,8461,machen
19972,4,historical legends
19461,600,ewig
3876,332,bells
1255,407,Totenmesse
15581,10756,Grube
11251,195,Tiersage
13253,91,dead
17222,1618,Adel
17522,17523,Plau I
1866,1870,Ris'
8947,5433,Schinder
11587,1065,unschuldig
661,93,Toter
18630,16,sacrilege
13513,7252,Puckel
16061,415,water
6370,149,Maitag
6190,41,local legends
14277,53,robbers
8804,93,Toter
4382,4154,"Ochse, Bolle"
18561,3110,Loch
13202,20,Man who move the boundaries
10595,16,sacrilege
2754,248,Kind
18070,555,moort
18424,3676,Starke Leute
4539,20,Man who move the boundaries
5930,29,witches
18758,473,Schweden
1478,1484,hausieren
7420,290,giants
6881,6647,tragen Berge zusammen
15564,5008,Viting /raubt Mädchen - 7 Söhne - verraten
8648,91,dead
11483,7912,Mauer
961,963,"Buttern, Lappen etc."
19744,2581,Bett
68,45,Lokalsage
11921,1215,"Schatz, wo"
8063,332,bells
4197,364,Pferd
9874,91,dead
19744,1064,"Unschuldig: Taube, Torgelow etc."
11601,555,moort
17800,214,"Historic, elderly"
5400,91,dead
14256,7288,Kaiser
12752,19,Scheidengänger
6881,292,Riese
5171,415,water
1330,1333,Butter
13497,3369,Wechselbalg I
17852,17856,gollen
13741,91,dead
4728,32,Hexe
2775,440,destruction
18487,955,devil's confederate
19034,7307,lindworm
9583,836,Raubritter
15490,415,water
19685,307,Wasser
7154,32,Hexe
2788,104,Kopf
17359,32,Hexe
13731,93,Toter
2495,2499,verbrannt
12236,3804,Hand
8987,29,witches
18374,4154,"Ochse, Bolle"
16032,41,local legends
19067,233,"Tiersagen, Märchen I"
5731,1107,"Buttern, Melken"
13179,246,Halskette
14365,330,Literature
8947,8949,Engländer
14905,290,giants
1455,555,moort
18587,2671,Riesensage
19565,1106,Nachbar
7219,7094,verwandeln
12071,6254,Hemd etc.
19669,354,Berg
17985,1853,Russe
16662,53,robbers
9085,191,Wolf
10654,10655,Bursche
16805,13516,fleißig
13025,585,springen
18345,8745,Gift
5022,232,Tiermärchen
15391,555,moort
18981,32,Hexe
9697,938,Kloster
6183,289,Stein
1013,480,Haberlandt
2106,2016,Nest wird ausgehoben - Schätze
3000,602,Plut (Teil einer Semmel)
5941,5946,selig
12208,91,dead
11352,32,Hexe
9426,292,Riese
13177,333,Räubersage
9850,1712,Victim
4226,900,Mountain open
15712,5,Danish people
9958,16,sacrilege
15058,16,sacrilege
5033,836,Raubritter
19202,91,dead
18251,555,moort
17262,1025,Hund
2126,130,Franzose
6394,142,"Hexenausritt, Termine"
5319,309,Hochzeit
12173,8,"Sage, historische"
6640,91,dead
19029,5010,rauben
19574,8,"Sage, historische"
17004,17005,Parchim Brautwagen etc.
17540,8,"Sage, historische"
15500,1718,Säbenrand
17333,17335,to sprincle peas etc.
12992,599,Ewig Leben: I
12540,355,Unterirdische
15549,14512,versenken
19109,290,giants
6444,52,Räuber
18156,18157,"Teufel im Backofen, Liebeszauber"
5211,1224,"Burg, Schloss, Signal"
5989,93,Toter
18966,131,French people
8221,2476,einmauern
8990,52,Räuber
1104,970,Melken
13460,271,"Verwandlung, Werwolf"
16425,72,local legends: varia
18182,45,Lokalsage
14003,5090,betteln
4676,72,local legends: varia
18414,1704,Schlüsselbund
552,555,moort
19364,29,witches
14478,4879,Dörfer
1212,29,witches
843,31,Vieh
14693,91,dead
552,554,Taufe
6384,93,Toter
17710,53,robbers
6413,3696,Spuk
11458,223,Viting
18414,256,Ring
14245,580,Hemd
15013,29,witches
16795,3009,aufhängen
13472,10293,zwei
17222,16,sacrilege
18392,614,Herrgott
14467,195,Tiersage
